Token Name,Buy or Sell,Timestamp,SOL Balance,Token Balance,Description,Signature,USD Balance
USDC,Sell,Sat  17 Aug 2024 21:23:30 GMT,0.25,35.197478,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.25 SOL for 35.197478 USDC,towRkMafnEa3Rn2rntpCfgEd3j3MP9vmrsNZEJWZFL3xXiuoVbqoXEUWuhRQ1auodsPPZggumNpbAK5bqkDziSH,34.615504925968246
COOPER,Buy,Fri  09 Aug 2024 22:35:22 GMT,1.139862359,5231899.293878,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 5231899.293878 COOPER for 1.139862359 SOL,4KkkrAq3sSGUtwrCuSvhtWadTEZanLk7dcGgAKiZevoygyJEM4tJBfHvQQ7yjyMtFgQaCNnEqqxTu8Gr2dYLhqXd,157.82764441156115
Bazinga,Buy,Sat  17 Aug 2024 21:23:30 GMT,0.201892908,5119.562205,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 5119.562205 Bazinga for 0.201892908 SOL,4BtKgnM1WTT3un38mrDYXrtkn7HvkTftXQGK1KdV9DLD4X7xgpUE2nEGX51JWHzgCDSJ9koYYrp5ibHoafiG6XGC,27.954499805568215
COOPER,Buy,Fri  09 Aug 2024 22:29:55 GMT,0.545588705,4985341.052918,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 4985341.052918 COOPER for 0.545588705 SOL,3T8WhnApgzcZnaoN1Hzzgb13iX173urgKpxM9tjGUGeDzFmda1KnoRWsScS6LSuujPRxZAmeA22RUCBCrQrkQsDe,75.54331402192055
Mümü,Buy,Sat  17 Aug 2024 15:22:07 GMT,0.227690747,189417.084113,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 189417.084113 Mümü for 0.227690747 SOL,TgKPaoyF28wzZp9WHowzgsV88S9zDD5BWb2Da9enVqWpduvSAxTZveYTkV8M6F7NFuKCWAgDbKwnsAnsWfeNYEg,31.526520697503557
CATDOG,Buy,Sat  17 Aug 2024 21:23:28 GMT,0.026077133,6901.76938341,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 6901.76938341 CATDOG for 0.026077133 SOL,4sdQVVtHRkj242zBaj5qQQjsYr3DmMbyu1HDAjcJVG1RovoFCRART2rZbXDbuzZhbgUY3QjLs6qjBdfema6Mft2J,3.6106925032665163
COOPER,Sell,Fri  09 Aug 2024 22:29:39 GMT,3,5231899.293878,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 3 SOL for 5231899.293878 COOPER,3zLiwWnEaLyNzcUoUPebMEBxCC3pkVDWhvjHoEL7owYFWcMsaEHXykFrtY9xpLUFLKCVHHsDTE1MV7C6bfsnbd5r,415.3860591116189
BTW,Buy,Sat  17 Aug 2024 15:22:00 GMT,0.882620242,25000,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 25000 BTW for 0.882620242 SOL,3t8Q3uq7tP9GB1BGyyf5AKKD7nwk3G38iwM8KdUHcrAwdSJ5u4sGgYLR18SQVUsa2mnfjUYEKxuDaP173MW7zHsF,122.20938133884114
COOPER,Sell,Fri  09 Aug 2024 22:24:19 GMT,5,4985341.052918,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 5 SOL for 4985341.052918 COOPER,2aEJX7UcDyJc5KkKQcgyK2w7WokB9JmtCwJupJ3WvnbhwZCVgMu6imGBYkAftmZwUwA5tt1cQwV2pMK6FVzhYjms,692.3100985193649
KHAI,Sell,Sat  17 Aug 2024 21:23:11 GMT,0.28536494,130.99187305,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.28536494 SOL for 130.99187305 KHAI,5XPwQwNULaq9CtwAu6hVpK7aQFcsr381LC4bAjxK84w3ZdQBsh9cW1C5zsaSuqnK3oMYdXcGCgydJkWmgASbKKUB,39.512205945074534
GIGA,Sell,Sat  17 Aug 2024 15:21:43 GMT,0.25,1453.09096,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.25 SOL for 1453.09096 GIGA,DMoP6BVNaKuJBabSXKtDoSTYVDaaEcYNrhomQM6cnFGuias9vkLwhqraJ6dEZEhFpYPQyFcYxUdR2YLVitGDdv4,34.615504925968246
hamster,Sell,Fri  09 Aug 2024 22:21:24 GMT,5,3011025.394887,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 5 SOL for 3011025.394887 hamster,3bTENkVj6ZbGBFLBooNbeZfXSr7P6poKYEJKVg5B5aTektG6dCb875FrXXrtRnVxmQnDRVM5QriHLrbkBG2S5yMD,692.3100985193649
Bazinga,Buy,Sat  17 Aug 2024 21:22:47 GMT,0.199787557,5119.562205,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 5119.562205 Bazinga for 0.199787557 SOL,2qYhoMnywqJbYmdbtXiSXXhZtPG4BviCsbpnGE8Gngx1XkHvDPDwHHXZg7ANTWLktoRoZ6AgXpjJ4yAajyuDNeZ8,27.662988653922646
JUP,Buy,Sat  17 Aug 2024 15:21:35 GMT,1.943770835,364.49468,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 364.49468 JUP for 1.943770835 SOL,8FQ9KUyajEBeXRzbxec1hCk1Yi8bQ9s67dA5ZSfssf2vjZqaDKn1cL1zZky55dvyycug4BmqimpeqPjtkPKzHtt,269.13843565558363
NINJA,Buy,Fri  09 Aug 2024 21:56:53 GMT,0.297476946,3150135.607017,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 3150135.607017 NINJA for 0.297476946 SOL,4g82w2Z4keJEPH55M1gbAgZNwKrBJqaFpHBo8mwHSvj3obEmXJKVVdfn6jTbbxRb2QA6h8EdnhbRUUchzARnaBbp,41.18925875849996
PRNT,Sell,Sat  17 Aug 2024 21:22:46 GMT,0.027,38993.3456284,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.027 SOL for 38993.3456284 PRNT,4FQH7ykaBZJj4tZQ6woKTX6Rv66na6WKQrU4G6d44Si8Kkt5mRzeDUAwnpQXb4i38SgVVZbF46wnvXuZYDekqCfB,3.7384745320045707
coal,Buy,Sat  17 Aug 2024 15:21:31 GMT,0.030122578,40227.262743,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 40227.262743 coal for 0.030122578 SOL,9ggMb5HqtmCbTguQyUkCCj1FJunUP4eN2bgoBBrJcWx7RxQ9JyGuZsKkzPjZ2BbXYuNcH5Gskz4S4s3CVTyhZTk,4.170832988567451
LOCKIN,Sell,Sat  17 Aug 2024 21:22:46 GMT,2.433333333,30079.312650831,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 2.433333333 SOL for 30079.312650831 LOCKIN,FLs5S6i7PSp9h3gWCxBWg54mafd6jZGm6yHFkCZovUWe1SuwpMNBK5xBSVzPn1rhjY7VTBJFjpdjzN3y1XD31dC,336.924247899937
NINJA,Sell,Fri  09 Aug 2024 21:55:21 GMT,2,3150135.607017,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 2 SOL for 3150135.607017 NINJA,5NGxBovURcSYDncsRUFy6zpqqXsq8PvkNDktBYhXMxbfB8dNd4X3YDikZoq2mvyRLrhN4oF52jaTjKfgMoNzgEbx,276.92403940774597
$INA,Sell,Sat  17 Aug 2024 15:20:50 GMT,0.208333333,12969.902884,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.208333333 SOL for 12969.902884 $INA,kD1uSA1MBmfffDRRCjVJjo7eJ7AJnkvonBQa4wirS2HEb9xrp6Y6XJuhaRTSPxZu7SyvdJkbGUA5iyZWezSHUkA,28.846254058819532
CDOGE,Sell,Sat  17 Aug 2024 21:22:23 GMT,0.98,223128.062754,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.98 SOL for 223128.062754 CDOGE,3T3DAo3QQMjzBk9BrQPATjRpawokxxLD94m8EeSWnooJrMpsmSZRSh7QLU3NdxMuH1dVZnCY3zCVYf4Ugxh5MYcY,135.69277930979553
IC,Sell,Fri  09 Aug 2024 19:13:15 GMT,5,6799380.75185,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 5 SOL for 6799380.75185 IC,3LhTdmknZgQD76mAY3fCHwLdmcx7uysAAidpwcKckvcigtHMS9hMHiZQcbH3bWyY4crBwDsEmG3cd4jUydCQTWVz,692.3100985193649
MOTHER,Sell,Sat  17 Aug 2024 15:20:48 GMT,4.348841275,15627,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 4.348841275 SOL for 15627 MOTHER,Ag3mrzgPqyvxfc7bLRShgu1xkbjcz4P62yegYf4B7949jUyyFD4Cjw8ojXu9JBqGv6x6TduoMy3aaR77YGHB2KX,602.1493463080661
KAMA,Buy,Sat  17 Aug 2024 21:22:11 GMT,0.069788431,821.502828803,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 821.502828803 KAMA for 0.069788431 SOL,rQHFVBqcwizkSmW6Q3q5fMZb3TLwFw21c2cNDpio2XQHz3VE9Ej9Jiwbj6vLPtT8TUvqQUFmQPDijvQZSVDqGuW,9.66304710822438
NEWCAR,Buy,Fri  09 Aug 2024 16:58:49 GMT,0.428956563,2290240.647102,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 2290240.647102 NEWCAR for 0.428956563 SOL,35hRgAjwz1yU7MyT6zzCpsKYoqmPTbzh6KQFWKxP4eXzy34s3Nj5RkVcpcD6SETZM1qNYWaxSBq2Tk7QM432C9hQ,59.39419207821163
USDC,Buy,Sat  17 Aug 2024 15:20:37 GMT,4.511046495,636.573101,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 636.573101 USDC for 4.511046495 SOL,7st3qmLvG5jnBszr3sbamMQ8V421rN7VoiAF51rnLwQbEuBFH6Rod6Q4iYqwCJ4Fe4Yxcc4dane8PLCHxKFaNJo,624.6086086757772
BUTT,Buy,Sat  17 Aug 2024 21:22:02 GMT,0.491031644,10000,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 10000 BUTT for 0.491031644 SOL,63km8RSPGVdwK1ihhVnqJNCXHFTffSe6w7dPF96nWfKDxAAHBfUEswYNGZPKNNng6bjfub9UWVCmxWDyRR55Aqzz,67.98923316675314
NEWCAR,Sell,Fri  09 Aug 2024 16:33:05 GMT,2,2290240.647102,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 2 SOL for 2290240.647102 NEWCAR,n2oijTqEp6KqpZ12ZqYBwWYUoAx9RKcBFoxmKoS5G1phWXgBPtRfrv7xSkcHKFgCif9xwF1kK21vKzs7QFqRdyD,276.92403940774597
MOAI,Sell,Sat  17 Aug 2024 15:20:31 GMT,0.050005001,601.59757977,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.050005001 SOL for 601.59757977 MOAI,3NP2gpGq8iTzMGoJiW1pRbf4jM6Q4GTqY4YY3otDXiomJTb1gY5HgQHD5uGX1yppk3Fe7g2g6dF6rUwV7saoYGzg,6.923793433754188
Bibble,Sell,Fri  09 Aug 2024 15:59:40 GMT,5,5514623.467946,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 5 SOL for 5514623.467946 Bibble,4EboNfUzFRsGyN8SXByomLpyaW4E6ozy7SgUUu56tSxSjis4Ch9LF7T81kpvMhNGEH5v4GFizvpgCctCoBkrwzPj,692.3100985193649
GIGA,Sell,Sat  17 Aug 2024 21:21:50 GMT,0.25,1634.14464,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.25 SOL for 1634.14464 GIGA,3PmUePZfWrM853LrL9p7YJUZLM5CqjXCvsBU9qfGG21phnXZ8degmkr1jX7buABd2Ei52SVYQHhjCcGcpgt8dLvh,34.615504925968246
HS,Sell,Sat  17 Aug 2024 15:20:20 GMT,0.1,18923.273868,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.1 SOL for 18923.273868 HS,2JD4sDSkMng22zzR5C1Z25Dp6B6qQRPNgrXVHbFtCF3JNWKp1QAJd2EUhvqXz1HPaeWRqEM7PELRJass7eXoBryA,13.846201970387298
Bibble,Sell,Fri  09 Aug 2024 15:58:27 GMT,5,5966561.514103,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 5 SOL for 5966561.514103 Bibble,5kkzyno1bigShPjEz3vUhcF4nzQCrT8EoJQg2egxov3trFC91ZsMv6k7uLvotXCx4S6vF1ZVvUVybbvCYQQ5jFjR,692.3100985193649
CDOGE,Sell,Sat  17 Aug 2024 21:21:34 GMT,0.8,183345.305715,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.8 SOL for 183345.305715 CDOGE,2BCqn1cEs9LwMgBNfxmYLnTfcFbTdBynHrN3gjSmVjCXeRzmwhdRrEPxhXfJrvuiHdHSEoTZBNDXeNn1CpmgRrAj,110.76961576309839
JUP,Buy,Sat  17 Aug 2024 15:20:20 GMT,1.944841442,364.49468,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 364.49468 JUP for 1.944841442 SOL,spBMh9PSmvqtf38YGtBLmyxtkwDZUgg7ULNDtgqZ9vWM6QM1pH9w3qnf95T5Y139Nzz9HygngHn1YTysKukaU76,269.28667406311274
gdog,Buy,Fri  09 Aug 2024 11:56:25 GMT,0.1484374,4690334.300406,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 4690334.300406 gdog for 0.1484374 SOL,3wTUjr17f8GoU6feqUWhSDRRsqFK7Uo7S3DsyWtq9c83YJjPLc8NcqAhrFdZTcmQgPkDv6V48rX3j6sQEL9YMQeY,20.552942203591677
Klewi,Sell,Sat  17 Aug 2024 21:21:34 GMT,0.022222222,104954.485383,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.022222222 SOL for 104954.485383 Klewi,3rLAPHGtBPAsRHyWDFibc2H48QRreM4yJrrSvV7VuYmhU8TWuFa57W33xVcqc16cZeeb598ekKBBGu1sFLRUD9es,3.07693374042784
coal,Buy,Sat  17 Aug 2024 15:20:03 GMT,0.025550873,34012.148172,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 34012.148172 coal for 0.025550873 SOL,3qgkrThFwsk9WoAF2JXYKYoZZUHreoDuHZHeQHNwGSS4w2Rkg8DAeDtaZS4BcNqY19ogGANb8hfeeBrncmDQNzwQ,3.5378254807771565
gdog,Sell,Thu  08 Aug 2024 23:34:36 GMT,5,4690334.300406,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 5 SOL for 4690334.300406 gdog,4922WSXZn7szBHvfetnrFN6gFKXHXUt9Do7kmndCF6NjQ9vFEQkwi2qme9dwPkx1NotQrao3ZSyvHos6zoFimf3K,692.3100985193649
USDC,Buy,Sat  17 Aug 2024 21:21:33 GMT,0.070908069,10,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 10 USDC for 0.070908069 SOL,3d9Y5nA2zpiWng1f4sNU57iDS55cAZRYdCD5UyADNNzS8byJgR7sd9bq8aDfjdoeMTvmHfMV5jmanfijk8udRbeW,9.818074447041585
T1500,Buy,Sat  17 Aug 2024 15:19:56 GMT,0.517014484,16666.666667,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 16666.666667 T1500 for 0.517014484 SOL,5JYxRqa5bwF738hAE3SUxFPwWzKKbreM5hjptuMqfvHvqAJLtX4C1P8Fi291LQaVZyuGjqDePbMatnhkeKddD4gk,71.58686967079574
CATDOG,Buy,Sat  17 Aug 2024 21:21:33 GMT,0.026070073,6901.76938341,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 6901.76938341 CATDOG for 0.026070073 SOL,4MLVS2rSu5fLYBuAd4XYmBchiMpvQWAQFWGZNTbNPFpGAHPgcTjYNHECZRRH5LYZp9zRkKWNb91GFpUmsAyY4fqj,3.609714961407407
neo,Buy,Thu  08 Aug 2024 23:09:22 GMT,2.072718268,675112.613274,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 675112.613274 neo for 2.072718268 SOL,guuDiNiHZdrJrWjzuFdyg43seyTQrbXQbnXuHkKmb8Y2U9odyhJJbDBEhtvTksC88yD7vCxxMorU8qmX11j3QNL,286.9927576643935
USDC,Buy,Sat  17 Aug 2024 15:19:40 GMT,0.022113107,3.125,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 3.125 USDC for 0.022113107 SOL,57bFSLk8Xj8B5FXhAt7kQH75D1mWKRscVE96emQGB1oqR83Z5CqR9c5Sin8tYZjqc4URS9LLshNaznw5VHgQggWM,3.0618254571478514
HEGE,Sell,Sat  17 Aug 2024 21:21:32 GMT,0.02173913,683.790348021,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.02173913 SOL for 683.790348021 HEGE,2Lk3t5sUGraCybcMmnT67m8EL6ve67p71QzHRmnVA2i7BKCqJeLkGBQBULneLdpee7ZTbw7Dh7XHitZ3TBdnVbA8,3.0100438464050563
CFSM,Buy,Thu  08 Aug 2024 23:07:37 GMT,5.453232582,1984067.162579,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 1984067.162579 CFSM for 5.453232582 SOL,De4n7tH7a6DPWHJVMPkX2nRb2YGvg6QYJAM36B5XXSxHzRq5t7B9W3TWf8rf8vqLL1uZiyYKmW3beyU1iVePF3W,755.0655972186861
FOS,Buy,Sat  17 Aug 2024 15:19:27 GMT,0.148309313,60769.255876,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 60769.255876 FOS for 0.148309313 SOL,3cmh97rb4VwpumsDauVhMySQuKF6X79SpHZm1SxMMZw9AF7fdQbZvE5e2ZuSsNkjsuX1yAdh8uZh4dGoFZavWdoU,20.535207018873866
WTS,Buy,Sat  17 Aug 2024 21:21:08 GMT,0.02604687,4161.850342,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 4161.850342 WTS for 0.02604687 SOL,4RyaN7thbK4kD9aP3Xs1mGZYedbjZGGFpFo4b2EiTEnZ8oPLDdwdoYRgbnjUVXziQPnJXRb45TBBX1xVd5VmLfLj,3.606502227164218
FUKU,Buy,Thu  08 Aug 2024 22:20:06 GMT,5.20684427,2801747.820028,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 2801747.820028 FUKU for 5.20684427 SOL,KHKdSrNdos6dbW4sK1UiWUGAYTXm2PimeMzMVMfdorvSzHVCFmNzM3nJNPb5ha9z3TNU5BEACNBjYhFxud4gusT,720.9501739077382
KAMA,Buy,Sat  17 Aug 2024 15:19:16 GMT,0.069395447,821.502828803,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 821.502828803 KAMA for 0.069395447 SOL,5aXZcDrPumm2VKu6rYiRoz1Tnhjs4CmvnCf6Q8R3xoMYSgwUvr5Mr1w4PWwZ3ww4ByJ5iEJfEsVrP38ccaoc5rNM,9.608633749873073
BigT,Sell,Sat  17 Aug 2024 21:21:01 GMT,0.1,960.512283201,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.1 SOL for 960.512283201 BigT,2QEdoEx8NAkUrB9YPQtdDGompgBnTbhf5JGdBvHdLLa6GveGpUa1U5tTRbj9yCxphdGsbiLFrxgreBr5bArygAwE,13.846201970387298
Spurdo,Buy,Thu  08 Aug 2024 20:53:43 GMT,2.166648693,7225843.825625,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 7225843.825625 Spurdo for 2.166648693 SOL,2xGvAg6gYaNy52PUKhVjayzw4cpa4zHCEd2rXciLPQSY98Fft3GUNR86tUTCoW9fEbzh6Mk1KdD4qG1HaRHNWfV4,299.9985540215366
coal,Buy,Sat  17 Aug 2024 15:18:53 GMT,0.022546824,34012.148172,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 34012.148172 coal for 0.022546824 SOL,32GqgtgqoWLEAsZ9kjWVzMfpe6G8tQuk1EVFvDhLsyYucRAaHzagdUcwsdwAtiMqbSnALuHzfWttHG444YEZMt74,3.121878788947756
USDC,Buy,Sat  17 Aug 2024 21:20:44 GMT,0.070814833,10,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 10 USDC for 0.070814833 SOL,4buzyRQ2SZTorBbTx9y8J1d9phDa8GR3B7eNxEQsz5KnbAGQAbt1ifKAyFefg3ECwsPSKsb6FJkySnkccTmFbAvS,9.805164802172474
GOJO,Sell,Thu  08 Aug 2024 20:53:12 GMT,10,3522221.340382,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 10 SOL for 3522221.340382 GOJO BOT ,AhX7B3jASVPk8ELK2CdmJoaCUFon1cDDhtmYi5AQgjXy3QWnERNMgj1bKamqGF4b8XPHQgZkYvudG5nX54C9cZD,1384.6201970387299
USDC,Buy,Sat  17 Aug 2024 15:18:26 GMT,0.050777419,7.2,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 7.2 USDC for 0.050777419 SOL,3TUS4mUxBvXpyqat3F98rw77S1FXf4sJzc9cLXt7uU2AJ53p8s89jbqcje96Nbo5oHareh3xYChdgV44ewNSyhzG,7.030743990089814
Spurdo,Sell,Thu  08 Aug 2024 19:30:39 GMT,10,7225843.825625,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 10 SOL for 7225843.825625 Spurdo,5vTeyKQ4HStjm7n4NVdJjZa4chxpZifyx1sr78snDaRmCKwvR9Vqeidif38DWJT7P3DqCkRCQEeRfTVSscFLnQ5f,1384.6201970387299
MOAI,Sell,Sat  17 Aug 2024 21:20:42 GMT,0.050005001,600.473772994,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.050005001 SOL for 600.473772994 MOAI,z9mPF1aMg3anpyKyhbZ9QzAJuxyDAT5p6YdoCdvuf5WAenVa67c27kAhTifXPWtyfMZi3jX4jPRjo95gu2Ssogt,6.923793433754188
Fluffi,Sell,Sat  17 Aug 2024 15:18:25 GMT,5,164283.537982,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 5 SOL for 164283.537982 Fluffi,293zT1KN1dUBnobJQwRJ93togfuRJDREr8nd6TLjXrsiazo7VU9vvNf4tQ9a4jSMtgSTBEzhPMRVWyNcDxyGuiVQ,692.3100985193649
PRNT,Sell,Sat  17 Aug 2024 21:20:18 GMT,0.027,39001.4680167,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.027 SOL for 39001.4680167 PRNT,NWxq3iKFGraVCQMrgxe7F2rr6Rnyq3uFNCMYQiojiqEHoD53gc2QvC8vKM7CgMb3TTDfrGBEmoiJb1WVtoY7xq6,3.7384745320045707
FUKU,Sell,Thu  08 Aug 2024 17:17:00 GMT,10,2801747.820028,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 10 SOL for 2801747.820028 FUKU,T3rVnZMoFEivyxMnj9uCDWfsXBdhFHgaUyMKteUwc2XtHJXCmD42CC7acULp2Ya8tmEPu5HoB4m76Sen1TWezCp,1384.6201970387299
SCF,Buy,Sat  17 Aug 2024 15:17:39 GMT,2.582399256,13878.162289,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 13878.162289 SCF for 2.582399256 SOL,atShmvhZ85A4VBjLkdGPCAcVMUbdkkwU3idqfZq6zq9hNJRgELtYVxXUL1jneTHGP4yZQxnncW5KP7hWnCj15Yo,357.5642166675389
meme,Sell,Sat  17 Aug 2024 21:20:18 GMT,0.041,15465.007485,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.041 SOL for 15465.007485 meme,2sfVbJEoA2wTo45hvs6bhN1zAgwCDUwEXx65B5rVTSM1XesWohFirUq6SaU93PbHrvZ2KrDyks8iRWLu74TTPp2U,5.676942807858793
coal,Buy,Sat  17 Aug 2024 15:17:12 GMT,0.028398721,42907.536775,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 42907.536775 coal for 0.028398721 SOL,Xaa7WXkpfCVTGWEVTHsvYWsnQFc1YZZYthiJaHN4XWMM44dLikQpY1NF4qKeiPS4ndnwc6qDxCgtMJLC76RHXCy,3.9321442666667914
MOBILE,Sell,Sat  17 Aug 2024 21:20:14 GMT,0.068,7762.051689,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.068 SOL for 7762.051689 MOBILE,4feK9E9XiQHjNRAwTVtWdnhfzFBj3xkmLfGBPJprYSC6NY9ZTJa2Pe4te8TL8tVGd5BLsbxVk4mA85MFjiuPhRrf,9.415417339863364
FWOG,Sell,Sat  17 Aug 2024 15:16:39 GMT,7.75,73900.446467,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 7.75 SOL for 73900.446467 FWOG,Q5Z69wMvXmdHRS6j9JmMpxXpdqaec8UPekBzDoDTBJMUx3dkL12SUM33JpsQgoBVSaUwaE2DQAtbdmboMvaKBor,1073.0806527050156
Klewi,Sell,Sat  17 Aug 2024 21:19:33 GMT,0.022222222,152898.81407,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.022222222 SOL for 152898.81407 Klewi,64HzNmpv747NPMZMsRkfKFVgB3xpjZ9FXy2hfTKUC1C555m6X2dhM8MjfbLcBfvdU71vhiBk6qPPR7Zz5USfcbTi,3.07693374042784
Bazinga,Buy,Sat  17 Aug 2024 21:19:29 GMT,0.193266133,5119.562205,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 5119.562205 Bazinga for 0.193266133 SOL,5qzZDMeygtGLAxW2i3rJevREDGQrfKb8WmRn5cjsi56Fwqz6ev1AFpSBFrceQmTNW4X3L5yVCXDtNd3z3rbYG5Cj,26.760019115537336
USDC,Buy,Sat  17 Aug 2024 21:19:29 GMT,0.022153198,3.125,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 3.125 USDC for 0.022153198 SOL,4SFwzymTKCXLyb4nHiW4bDsE735ri9FNkrUnEDDmd8Pf5wgj4C3c1ZT9H2f8jLPDrLT3x2mxUbVY1MS4zSHTFtUu,3.0673765379797993
